Id,AuctionNumber,StartDate,EndDate,EstimatedPrice,StartingPrice,StartingPrice/EstimatedPrice,EstimatedPrice-StartingPrice,IsFirstSale,PropertyType,NameCategory,ShortDescription,Description,Code,Name,ZipCode,Municipality,Status,StatusTranslation,NumberOfVerifiedUsers,ExecutorName
107206,П107206,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,6000.0,4200.0,0.7,1800.0,True,MovableProperties,Покретне ствари,Фотеље (црне боје) ,Фотеље (црне боје) ,711306,Врање,17500,Врање-град,InPrediction,У најави,0,Станко Филиповић
107207,П107207,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,25000.0,17500.0,0.7,7500.0,True,MovableProperties,Покретне ствари,Кухиња четвороделна ,Кухиња четвороделна ,711306,Врање,17500,Врање-град,InPrediction,У најави,0,Станко Филиповић
107208,П107208,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,5000.0,3500.0,0.7,1500.0,True,MovableProperties,Покретне ствари,Радни сто црне боје ,Радни сто црне боје ,711306,Врање,17500,Врање-град,InPrediction,У најави,0,Станко Филиповић
107209,П107209,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,5000.0,3500.0,0.7,1500.0,True,MovableProperties,Покретне ствари,бицикл,"бицикл, наранџасте боје, редни број 00647",803634,Рума,22400,Рума,InPrediction,У најави,0,Милан Жугић
107210,П107210,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,5000.0,3500.0,0.7,1500.0,True,MovableProperties,Покретне ствари,Тросед црвене боје ,Тросед црвене боје ,711306,Врање,17500,Врање-град,InPrediction,У најави,0,Станко Филиповић
107211,П107211,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,10000.0,7000.0,0.7,3000.0,True,MovableProperties,Покретне ствари,"кревет самац, дрвени, редни број 00648",кревет самац,803634,Рума,22400,Рума,InPrediction,У најави,0,Милан Жугић
107212,П107212,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,5000.0,3500.0,0.7,1500.0,True,MovableProperties,Покретне ствари,-дрвена столица за љуљање,"-дрвена столица за љуљање, редни број 00662",803634,Рума,22400,Рума,InPrediction,У најави,0,Милан Жугић
107213,П107213,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,4000.0,2800.0,0.7,1200.0,True,MovableProperties,Покретне ствари,"-музичка линија са два звучника “SONY”, редни број 00663",-музичка линија са два звучника “SONY”,803634,Рума,22400,Рума,InPrediction,У најави,0,Милан Жугић
107214,П107214,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,25000.0,17500.0,0.7,7500.0,True,MovableProperties,Покретне ствари,-електрични тротинет,"-електрични тротинет, редни број 00410",803634,Рума,22400,Рума,InPrediction,У најави,0,Милан Жугић
107215,П107215,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,18000.0,12600.0,0.7,5400.0,True,MovableProperties,Покретне ствари,ТВ „Samsung“ ,ТВ „Samsung“ ,711306,Врање,17500,Врање-град,InPrediction,У најави,0,Станко Филиповић
107216,П107216,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,20000.0,14000.0,0.7,6000.0,True,MovableProperties,Покретне ствари,Тросед беле боје,Тросед беле боје,711306,Врање,17500,Врање-град,InPrediction,У најави,0,Станко Филиповић
107217,П107217,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,20000.0,14000.0,0.7,6000.0,True,MovableProperties,Покретне ствари,Компјутер „Samsung“ ,Компјутер „Samsung“ ,711306,Врање,17500,Врање-град,InPrediction,У најави,0,Станко Филиповић
107218,П107218,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,18000.0,12600.0,0.7,5400.0,True,MovableProperties,Покретне ствари,Електрични шпорет „ Končar“ ,Електрични шпорет „ Končar“ ,711306,Врање,17500,Врање-град,InPrediction,У најави,0,Станко Филиповић
107220,П107220,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,20000.0,14000.0,0.7,6000.0,True,MovableProperties,Покретне ствари,Машина за веш „Končar“ ,Машина за веш „Končar“ ,711306,Врање,17500,Врање-град,InPrediction,У најави,0,Станко Филиповић
107222,П107222,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,15000.0,10500.0,0.7,4500.0,True,MovableProperties,Покретне ствари,Фотеља беле боје ,Фотеља беле боје ,711306,Врање,17500,Врање-град,InPrediction,У најави,0,Станко Филиповић
107241,П107241,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,10000.0,7000.0,0.7,3000.0,True,MovableProperties,Електронска и рачунарска опрема или део,Телевизор,Телевизор марке „TELEFUNKEN“ 32 инча,719714,Краљево,36000,Краљево-град,InPrediction,У најави,0,Александар Павловић
107242,П107242,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,6000.0,4200.0,0.7,1800.0,True,MovableProperties,Намештај,Тв комода,Тв комода са фиокама,719714,Краљево,36000,Краљево-град,InPrediction,У најави,0,Александар Павловић
107243,П107243,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,12000.0,8400.0,0.7,3600.0,True,MovableProperties,Намештај,орман,трокрилни орман,719714,Краљево,36000,Краљево-град,InPrediction,У најави,0,Александар Павловић
107244,П107244,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,6000.0,4200.0,0.7,1800.0,True,MovableProperties,Намештај,фотеља,"фотеља, мебло",719714,Краљево,36000,Краљево-град,InPrediction,У најави,0,Александар Павловић
107245,П107245,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,14000.0,9800.0,0.7,4200.0,True,MovableProperties,Електронска и рачунарска опрема или део,вешмашина,марка БЕКО,719714,Краљево,36000,Краљево-град,InPrediction,У најави,0,Александар Павловић
107246,П107246,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,7000.0,4900.0,0.7,2100.0,True,MovableProperties,Намештај,витрина,дрвена витрина,719714,Краљево,36000,Краљево-град,InPrediction,У најави,0,Александар Павловић
107247,П107247,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,3500.0,2450.0,0.7,1050.0,True,MovableProperties,Намештај,ципеларник,дрво,719714,Краљево,36000,Краљево-град,InPrediction,У најави,0,Александар Павловић
107249,П107249,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,93000.0,46500.0,0.5,46500.0,False,MovableProperties,Покретне ствари,Polovne pokretne stvari,"1.	Веш машина „Siemens A12-22.
2.	Телевизор „LG 32“.
3.	Орман 4 дела.
4.	Телевизор „Vivax 32“.
5.	Регал 3 дела.
6.	Комплет кухиња са судопером (горњи и доњи елементи).
7.	Стојећи замрзивач „Beko"" 210l.",802492,Ловћенац,24322,Мали Иђош,InPrediction,У најави,0,Срђан Миладинов
107250,П107250,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,180000.0,90000.0,0.5,90000.0,False,MovableProperties,Покретне ствари," Путничко возило, FORD MONDEO,  Број шасије: WF0WXXGBBW2S29364, Број мотора: FMBA2S29364, Регистарска ознака: UB037-VL, година производње 2002"," Путничко возило, FORD MONDEO,  Број шасије: WF0WXXGBBW2S29364, Број мотора: FMBA2S29364, Регистарска ознака: UB037-VL, година производње 2002",744883,Уб,14210,Уб,InPrediction,У најави,0,Нина Киурски
107252,П107252,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,400000.0,280000.0,0.7,120000.0,True,MovableProperties,Покретне ствари,"Једноосовинска приколица, растурач стајњака са вертикалним ваљцима, носивост 4 тоне, произвођач ""Мајевица"".","Једноосовинска приколица, растурач стајњака са вертикалним ваљцима, носивост 4 тоне, произвођач ""Мајевица"".",723061,Непричава,,Лајковац,InPrediction,У најави,0,Нина Киурски
107268,П107268,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,12000.0,8400.0,0.7,3600.0,True,MovableProperties,Покретне ствари,Угаона гарнитура,Угаона гарнитура,791067,Нови Београд,11070,Нови Београд,InPrediction,У најави,0,Тамара Пајковић
107269,П107269,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,5000.0,3500.0,0.7,1500.0,True,MovableProperties,Покретне ствари,Мали сточић,Мали сточић,791067,Нови Београд,11070,Нови Београд,InPrediction,У најави,0,Тамара Пајковић
107270,П107270,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,30000.0,21000.0,0.7,9000.0,True,MovableProperties,Покретне ствари,ТВ марке Samsung,ТВ марке Samsung,791067,Нови Београд,11070,Нови Београд,InPrediction,У најави,0,Тамара Пајковић
107271,П107271,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,18000.0,12600.0,0.7,5400.0,True,MovableProperties,Покретне ствари,Полица за телевизор,Полица за телевизор,791067,Нови Београд,11070,Нови Београд,InPrediction,У најави,0,Тамара Пајковић
107272,П107272,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,15000.0,10500.0,0.7,4500.0,True,MovableProperties,Покретне ствари,Машина за судове Vox,Машина за судове Vox,791067,Нови Београд,11070,Нови Београд,InPrediction,У најави,0,Тамара Пајковић
107273,П107273,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,5000.0,3500.0,0.7,1500.0,True,MovableProperties,Покретне ствари,Сточић дрво-стакло,Сточић дрво-стакло,791067,Нови Београд,11070,Нови Београд,InPrediction,У најави,0,Тамара Пајковић
107274,П107274,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,50000.0,35000.0,0.7,15000.0,True,MovableProperties,Пољопривредна машина или део,"	Једноосовинска тракторска приколица са страницама, пописна маркица број 203","Једноосовинска тракторска приколица са страницама, пописна маркица број 203",746169,Двориште,,Шабац-град,InPrediction,У најави,0,Бранкица Степић
107275,П107275,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,90000.0,63000.0,0.7,27000.0,True,MovableProperties,Пољопривредна машина или део,"Једноредни тракторски берач, пописна маркица број 201","Једноредни тракторски берач, пописна маркица број 201",746169,Двориште,,Шабац-град,InPrediction,У најави,0,Бранкица Степић
107299,П107299,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,15000.0,7500.0,0.5,7500.0,False,MovableProperties,Покретне ствари,Машина за прање веша,"Машина за прање веша BOSCH Classixx 6, стање половно",729094,Доња Врежина,,Пантелеј,InPrediction,У најави,0,Александар Такић
107300,П107300,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,20000.0,10000.0,0.5,10000.0,False,MovableProperties,Покретне ствари,Гардеробер ,"Гардеробер са полицама и компјутерски сто розе боје, стање половно",729094,Доња Врежина,,Пантелеј,InPrediction,У најави,0,Александар Такић
